room_id,booking_date,hour,is_available,available_slots,room_name,id,business_name,total_capacity,scrape_timestamp,booked_capacity
BH6,2025-02-20,16:45:00,true,8,Brewery Heist,bh6_20250220_164500_006713,Green Light Escape,10,2025-02-20T10:30:00,2
BH6,2025-02-20,18:30:00,false,0,Brewery Heist,bh6_20250220_183000_006714,Green Light Escape,10,2025-02-20T10:30:00,10
BH6,2025-02-20,20:15:00,false,0,Brewery Heist,bh6_20250220_201500_006715,Green Light Escape,10,2025-02-20T10:30:00,10
BH6,2025-02-20,22:00:00,false,0,Brewery Heist,bh6_20250220_220000_006716,Green Light Escape,10,2025-02-20T10:30:00,10
LOT4,2025-02-20,11:00:00,false,0,LEGEND OF THE TOMB,lot4_20250220_110000_006717,iEscape Rooms,8,2025-02-20T10:30:00,8
LOT4,2025-02-20,12:45:00,true,1,LEGEND OF THE TOMB,lot4_20250220_124500_006718,iEscape Rooms,8,2025-02-20T10:30:00,7
LOT4,2025-02-20,14:30:00,false,0,LEGEND OF THE TOMB,lot4_20250220_143000_006719,iEscape Rooms,8,2025-02-20T10:30:00,8
LOT4,2025-02-20,16:15:00,true,4,LEGEND OF THE TOMB,lot4_20250220_161500_006720,iEscape Rooms,8,2025-02-20T10:30:00,4
LOT4,2025-02-20,18:00:00,true,1,LEGEND OF THE TOMB,lot4_20250220_180000_006721,iEscape Rooms,8,2025-02-20T10:30:00,7
LOT4,2025-02-20,19:45:00,false,0,LEGEND OF THE TOMB,lot4_20250220_194500_006722,iEscape Rooms,8,2025-02-20T10:30:00,8
LOT4,2025-02-20,21:30:00,false,0,LEGEND OF THE TOMB,lot4_20250220_213000_006723,iEscape Rooms,8,2025-02-20T10:30:00,8
CLV1,2025-02-20,11:30:00,false,0,CLUEVIE,clv1_20250220_113000_006724,iEscape Rooms,6,2025-02-20T10:30:00,6
CLV1,2025-02-20,13:00:00,true,1,CLUEVIE,clv1_20250220_130000_006725,iEscape Rooms,6,2025-02-20T10:30:00,5
CLV1,2025-02-20,14:30:00,false,0,CLUEVIE,clv1_20250220_143000_006726,iEscape Rooms,6,2025-02-20T10:30:00,6
CLV1,2025-02-20,16:00:00,false,0,CLUEVIE,clv1_20250220_160000_006727,iEscape Rooms,6,2025-02-20T10:30:00,6
CLV1,2025-02-20,17:30:00,false,0,CLUEVIE,clv1_20250220_173000_006728,iEscape Rooms,6,2025-02-20T10:30:00,6
CLV1,2025-02-20,19:00:00,false,0,CLUEVIE,clv1_20250220_190000_006729,iEscape Rooms,6,2025-02-20T10:30:00,6
CLV1,2025-02-20,20:30:00,false,0,CLUEVIE,clv1_20250220_203000_006730,iEscape Rooms,6,2025-02-20T10:30:00,6
GMS3,2025-02-20,12:00:00,true,3,GAME SHOW Live!,gms3_20250220_120000_006731,iEscape Rooms,12,2025-02-20T10:30:00,9
GMS3,2025-02-20,14:00:00,false,0,GAME SHOW Live!,gms3_20250220_140000_006732,iEscape Rooms,12,2025-02-20T10:30:00,12
GMS3,2025-02-20,16:00:00,true,5,GAME SHOW Live!,gms3_20250220_160000_006733,iEscape Rooms,12,2025-02-20T10:30:00,7
GMS3,2025-02-20,18:00:00,false,0,GAME SHOW Live!,gms3_20250220_180000_006734,iEscape Rooms,12,2025-02-20T10:30:00,12
GMS3,2025-02-20,20:00:00,true,12,GAME SHOW Live!,gms3_20250220_200000_006735,iEscape Rooms,12,2025-02-20T10:30:00,0
GMS3,2025-02-20,22:00:00,true,7,GAME SHOW Live!,gms3_20250220_220000_006736,iEscape Rooms,12,2025-02-20T10:30:00,5
DNR2,2025-02-20,11:15:00,false,0,DONOR,dnr2_20250220_111500_006737,iEscape Rooms,9,2025-02-20T10:30:00,9
DNR2,2025-02-20,13:00:00,true,6,DONOR,dnr2_20250220_130000_006738,iEscape Rooms,9,2025-02-20T10:30:00,3
DNR2,2025-02-20,14:45:00,true,9,DONOR,dnr2_20250220_144500_006739,iEscape Rooms,9,2025-02-20T10:30:00,0
DNR2,2025-02-20,16:30:00,true,7,DONOR,dnr2_20250220_163000_006740,iEscape Rooms,9,2025-02-20T10:30:00,2
DNR2,2025-02-20,18:15:00,true,3,DONOR,dnr2_20250220_181500_006741,iEscape Rooms,9,2025-02-20T10:30:00,6
DNR2,2025-02-20,20:00:00,false,0,DONOR,dnr2_20250220_200000_006742,iEscape Rooms,9,2025-02-20T10:30:00,9
DNR2,2025-02-20,21:45:00,true,7,DONOR,dnr2_20250220_214500_006743,iEscape Rooms,9,2025-02-20T10:30:00,2
WRS3,2025-02-20,11:45:00,true,2,White Rabbit Society,wrs3_20250220_114500_006744,The Exit Games,8,2025-02-20T10:30:00,6
WRS3,2025-02-20,13:30:00,false,0,White Rabbit Society,wrs3_20250220_133000_006745,The Exit Games,8,2025-02-20T10:30:00,8
WRS3,2025-02-20,15:15:00,true,3,White Rabbit Society,wrs3_20250220_151500_006746,The Exit Games,8,2025-02-20T10:30:00,5
WRS3,2025-02-20,17:00:00,true,2,White Rabbit Society,wrs3_20250220_170000_006747,The Exit Games,8,2025-02-20T10:30:00,6
WRS3,2025-02-20,18:45:00,false,0,White Rabbit Society,wrs3_20250220_184500_006748,The Exit Games,8,2025-02-20T10:30:00,8
WRS3,2025-02-20,20:30:00,false,0,White Rabbit Society,wrs3_20250220_203000_006749,The Exit Games,8,2025-02-20T10:30:00,8
WRS3,2025-02-20,22:00:00,false,0,White Rabbit Society,wrs3_20250220_220000_006750,The Exit Games,8,2025-02-20T10:30:00,8
FSCH1,2025-02-20,11:00:00,true,2,Front Street Casino Heist,fsch1_20250220_110000_006751,The Exit Games,7,2025-02-20T10:30:00,5
FSCH1,2025-02-20,12:45:00,true,4,Front Street Casino Heist,fsch1_20250220_124500_006752,The Exit Games,7,2025-02-20T10:30:00,3
FSCH1,2025-02-20,14:30:00,false,0,Front Street Casino Heist,fsch1_20250220_143000_006753,The Exit Games,7,2025-02-20T10:30:00,7
FSCH1,2025-02-20,16:15:00,false,0,Front Street Casino Heist,fsch1_20250220_161500_006754,The Exit Games,7,2025-02-20T10:30:00,7
FSCH1,2025-02-20,18:00:00,true,1,Front Street Casino Heist,fsch1_20250220_180000_006755,The Exit Games,7,2025-02-20T10:30:00,6
FSCH1,2025-02-20,19:45:00,true,1,Front Street Casino Heist,fsch1_20250220_194500_006756,The Exit Games,7,2025-02-20T10:30:00,6
FSCH1,2025-02-20,21:30:00,true,5,Front Street Casino Heist,fsch1_20250220_213000_006757,The Exit Games,7,2025-02-20T10:30:00,2
ONV6,2025-02-20,12:15:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250220_121500_006758,The Exit Games,6,2025-02-20T10:30:00,6
ONV6,2025-02-20,14:00:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250220_140000_006759,The Exit Games,6,2025-02-20T10:30:00,6
ONV6,2025-02-20,15:45:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250220_154500_006760,The Exit Games,6,2025-02-20T10:30:00,6
ONV6,2025-02-20,17:30:00,true,4,Outage: No Vacancy (Princess Location),onv6_20250220_173000_006761,The Exit Games,6,2025-02-20T10:30:00,2
ONV6,2025-02-20,19:15:00,true,5,Outage: No Vacancy (Princess Location),onv6_20250220_191500_006762,The Exit Games,6,2025-02-20T10:30:00,1
ONV6,2025-02-20,21:00:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250220_210000_006763,The Exit Games,6,2025-02-20T10:30:00,6
DGA2,2025-02-20,11:30:00,true,5,Dog Gone Alley,dga2_20250220_113000_006764,The Exit Games,5,2025-02-20T10:30:00,0
DGA2,2025-02-20,13:00:00,false,0,Dog Gone Alley,dga2_20250220_130000_006765,The Exit Games,5,2025-02-20T10:30:00,5
DGA2,2025-02-20,14:30:00,true,5,Dog Gone Alley,dga2_20250220_143000_006766,The Exit Games,5,2025-02-20T10:30:00,0
DGA2,2025-02-20,16:00:00,true,4,Dog Gone Alley,dga2_20250220_160000_006767,The Exit Games,5,2025-02-20T10:30:00,1
DGA2,2025-02-20,17:30:00,false,0,Dog Gone Alley,dga2_20250220_173000_006768,The Exit Games,5,2025-02-20T10:30:00,5
DGA2,2025-02-20,19:00:00,true,4,Dog Gone Alley,dga2_20250220_190000_006769,The Exit Games,5,2025-02-20T10:30:00,1
DGA2,2025-02-20,20:30:00,true,5,Dog Gone Alley,dga2_20250220_203000_006770,The Exit Games,5,2025-02-20T10:30:00,0
DGA2,2025-02-20,22:00:00,false,0,Dog Gone Alley,dga2_20250220_220000_006771,The Exit Games,5,2025-02-20T10:30:00,5
HRS5,2025-02-20,12:00:00,false,0,Hangover at Riddler State (Princess Location),hrs5_20250220_120000_006772,The Exit Games,6,2025-02-20T10:30:00,6
HRS5,2025-02-20,13:45:00,true,6,Hangover at Riddler State (Princess Location),hrs5_20250220_134500_006773,The Exit Games,6,2025-02-20T10:30:00,0
HRS5,2025-02-20,15:30:00,true,1,Hangover at Riddler State (Princess Location),hrs5_20250220_153000_006774,The Exit Games,6,2025-02-20T10:30:00,5
HRS5,2025-02-20,17:15:00,false,0,Hangover at Riddler State (Princess Location),hrs5_20250220_171500_006775,The Exit Games,6,2025-02-20T10:30:00,6
HRS5,2025-02-20,19:00:00,false,0,Hangover at Riddler State (Princess Location),hrs5_20250220_190000_006776,The Exit Games,6,2025-02-20T10:30:00,6
HRS5,2025-02-20,20:45:00,false,0,Hangover at Riddler State (Princess Location),hrs5_20250220_204500_006777,The Exit Games,6,2025-02-20T10:30:00,6
HNTP4,2025-02-20,12:30:00,true,6,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250220_123000_006778,The Exit Games,7,2025-02-20T10:30:00,1
HNTP4,2025-02-20,14:15:00,false,0,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250220_141500_006779,The Exit Games,7,2025-02-20T10:30:00,7
HNTP4,2025-02-20,16:00:00,false,0,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250220_160000_006780,The Exit Games,7,2025-02-20T10:30:00,7
HNTP4,2025-02-20,17:45:00,false,0,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250220_174500_006781,The Exit Games,7,2025-02-20T10:30:00,7
HNTP4,2025-02-20,19:30:00,false,0,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250220_193000_006782,The Exit Games,7,2025-02-20T10:30:00,7
HNTP4,2025-02-20,21:15:00,true,2,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250220_211500_006783,The Exit Games,7,2025-02-20T10:30:00,5
RT!1,2025-02-21,11:00:00,true,1,Rat Trap!,rtexcl1_20250221_110000_006784,Cracked It,6,2025-02-21T10:30:00,5
RT!1,2025-02-21,12:30:00,true,1,Rat Trap!,rtexcl1_20250221_123000_006785,Cracked It,6,2025-02-21T10:30:00,5
RT!1,2025-02-21,14:00:00,false,0,Rat Trap!,rtexcl1_20250221_140000_006786,Cracked It,6,2025-02-21T10:30:00,6
RT!1,2025-02-21,15:30:00,false,0,Rat Trap!,rtexcl1_20250221_153000_006787,Cracked It,6,2025-02-21T10:30:00,6
RT!1,2025-02-21,17:00:00,true,1,Rat Trap!,rtexcl1_20250221_170000_006788,Cracked It,6,2025-02-21T10:30:00,5
RT!1,2025-02-21,18:30:00,false,0,Rat Trap!,rtexcl1_20250221_183000_006789,Cracked It,6,2025-02-21T10:30:00,6
RT!1,2025-02-21,20:00:00,false,0,Rat Trap!,rtexcl1_20250221_200000_006790,Cracked It,6,2025-02-21T10:30:00,6
RT!1,2025-02-21,21:30:00,false,0,Rat Trap!,rtexcl1_20250221_213000_006791,Cracked It,6,2025-02-21T10:30:00,6
PS4,2025-02-21,11:15:00,false,0,Project Skylabd,ps4_20250221_111500_006792,Cracked It,6,2025-02-21T10:30:00,6
PS4,2025-02-21,13:00:00,false,0,Project Skylabd,ps4_20250221_130000_006793,Cracked It,6,2025-02-21T10:30:00,6
PS4,2025-02-21,14:45:00,false,0,Project Skylabd,ps4_20250221_144500_006794,Cracked It,6,2025-02-21T10:30:00,6
PS4,2025-02-21,16:30:00,false,0,Project Skylabd,ps4_20250221_163000_006795,Cracked It,6,2025-02-21T10:30:00,6
PS4,2025-02-21,18:15:00,true,5,Project Skylabd,ps4_20250221_181500_006796,Cracked It,6,2025-02-21T10:30:00,1
PS4,2025-02-21,20:00:00,false,0,Project Skylabd,ps4_20250221_200000_006797,Cracked It,6,2025-02-21T10:30:00,6
PS4,2025-02-21,21:45:00,false,0,Project Skylabd,ps4_20250221_214500_006798,Cracked It,6,2025-02-21T10:30:00,6
MU3,2025-02-21,11:30:00,false,0,Murder University,mu3_20250221_113000_006799,Cracked It,6,2025-02-21T10:30:00,6
MU3,2025-02-21,13:15:00,false,0,Murder University,mu3_20250221_131500_006800,Cracked It,6,2025-02-21T10:30:00,6
MU3,2025-02-21,15:00:00,false,0,Murder University,mu3_20250221_150000_006801,Cracked It,6,2025-02-21T10:30:00,6
MU3,2025-02-21,16:45:00,false,0,Murder University,mu3_20250221_164500_006802,Cracked It,6,2025-02-21T10:30:00,6
MU3,2025-02-21,18:30:00,false,0,Murder University,mu3_20250221_183000_006803,Cracked It,6,2025-02-21T10:30:00,6
MU3,2025-02-21,20:15:00,false,0,Murder University,mu3_20250221_201500_006804,Cracked It,6,2025-02-21T10:30:00,6
MU3,2025-02-21,22:00:00,false,0,Murder University,mu3_20250221_220000_006805,Cracked It,6,2025-02-21T10:30:00,6
NBNW2,2025-02-21,12:00:00,false,0,"New Blood, New World",nbnw2_20250221_120000_006806,Cracked It,6,2025-02-21T10:30:00,6
NBNW2,2025-02-21,13:45:00,false,0,"New Blood, New World",nbnw2_20250221_134500_006807,Cracked It,6,2025-02-21T10:30:00,6
NBNW2,2025-02-21,15:30:00,false,0,"New Blood, New World",nbnw2_20250221_153000_006808,Cracked It,6,2025-02-21T10:30:00,6
NBNW2,2025-02-21,17:15:00,false,0,"New Blood, New World",nbnw2_20250221_171500_006809,Cracked It,6,2025-02-21T10:30:00,6
NBNW2,2025-02-21,19:00:00,true,2,"New Blood, New World",nbnw2_20250221_190000_006810,Cracked It,6,2025-02-21T10:30:00,4
NBNW2,2025-02-21,20:45:00,false,0,"New Blood, New World",nbnw2_20250221_204500_006811,Cracked It,6,2025-02-21T10:30:00,6
K!1,2025-02-21,11:00:00,true,8,Kidnapped!,kexcl1_20250221_110000_006812,Green Light Escape,8,2025-02-21T10:30:00,0
K!1,2025-02-21,12:45:00,false,0,Kidnapped!,kexcl1_20250221_124500_006813,Green Light Escape,8,2025-02-21T10:30:00,8
K!1,2025-02-21,14:30:00,true,1,Kidnapped!,kexcl1_20250221_143000_006814,Green Light Escape,8,2025-02-21T10:30:00,7
K!1,2025-02-21,16:15:00,false,0,Kidnapped!,kexcl1_20250221_161500_006815,Green Light Escape,8,2025-02-21T10:30:00,8
K!1,2025-02-21,18:00:00,false,0,Kidnapped!,kexcl1_20250221_180000_006816,Green Light Escape,8,2025-02-21T10:30:00,8
K!1,2025-02-21,19:45:00,false,0,Kidnapped!,kexcl1_20250221_194500_006817,Green Light Escape,8,2025-02-21T10:30:00,8
K!1,2025-02-21,21:30:00,false,0,Kidnapped!,kexcl1_20250221_213000_006818,Green Light Escape,8,2025-02-21T10:30:00,8
CITW2,2025-02-21,11:30:00,true,7,Cabin in the Woods,citw2_20250221_113000_006819,Green Light Escape,10,2025-02-21T10:30:00,3
CITW2,2025-02-21,13:15:00,true,9,Cabin in the Woods,citw2_20250221_131500_006820,Green Light Escape,10,2025-02-21T10:30:00,1
CITW2,2025-02-21,15:00:00,false,0,Cabin in the Woods,citw2_20250221_150000_006821,Green Light Escape,10,2025-02-21T10:30:00,10
CITW2,2025-02-21,16:45:00,false,0,Cabin in the Woods,citw2_20250221_164500_006822,Green Light Escape,10,2025-02-21T10:30:00,10
CITW2,2025-02-21,18:30:00,false,0,Cabin in the Woods,citw2_20250221_183000_006823,Green Light Escape,10,2025-02-21T10:30:00,10
CITW2,2025-02-21,20:15:00,false,0,Cabin in the Woods,citw2_20250221_201500_006824,Green Light Escape,10,2025-02-21T10:30:00,10
TA3,2025-02-21,12:00:00,true,7,The Attic,ta3_20250221_120000_006825,Green Light Escape,8,2025-02-21T10:30:00,1
TA3,2025-02-21,13:45:00,false,0,The Attic,ta3_20250221_134500_006826,Green Light Escape,8,2025-02-21T10:30:00,8
TA3,2025-02-21,15:30:00,false,0,The Attic,ta3_20250221_153000_006827,Green Light Escape,8,2025-02-21T10:30:00,8
TA3,2025-02-21,17:15:00,false,0,The Attic,ta3_20250221_171500_006828,Green Light Escape,8,2025-02-21T10:30:00,8
TA3,2025-02-21,19:00:00,false,0,The Attic,ta3_20250221_190000_006829,Green Light Escape,8,2025-02-21T10:30:00,8
TA3,2025-02-21,20:45:00,false,0,The Attic,ta3_20250221_204500_006830,Green Light Escape,8,2025-02-21T10:30:00,8
JL4,2025-02-21,11:45:00,true,9,Jurassic Labs,jl4_20250221_114500_006831,Green Light Escape,10,2025-02-21T10:30:00,1
JL4,2025-02-21,13:30:00,true,2,Jurassic Labs,jl4_20250221_133000_006832,Green Light Escape,10,2025-02-21T10:30:00,8
JL4,2025-02-21,15:15:00,false,0,Jurassic Labs,jl4_20250221_151500_006833,Green Light Escape,10,2025-02-21T10:30:00,10
JL4,2025-02-21,17:00:00,true,8,Jurassic Labs,jl4_20250221_170000_006834,Green Light Escape,10,2025-02-21T10:30:00,2
JL4,2025-02-21,18:45:00,false,0,Jurassic Labs,jl4_20250221_184500_006835,Green Light Escape,10,2025-02-21T10:30:00,10
JL4,2025-02-21,20:30:00,true,10,Jurassic Labs,jl4_20250221_203000_006836,Green Light Escape,10,2025-02-21T10:30:00,0
AE5,2025-02-21,12:15:00,false,0,Alien Escape,ae5_20250221_121500_006837,Green Light Escape,10,2025-02-21T10:30:00,10
AE5,2025-02-21,14:00:00,false,0,Alien Escape,ae5_20250221_140000_006838,Green Light Escape,10,2025-02-21T10:30:00,10
AE5,2025-02-21,15:45:00,true,6,Alien Escape,ae5_20250221_154500_006839,Green Light Escape,10,2025-02-21T10:30:00,4
AE5,2025-02-21,17:30:00,false,0,Alien Escape,ae5_20250221_173000_006840,Green Light Escape,10,2025-02-21T10:30:00,10
AE5,2025-02-21,19:15:00,false,0,Alien Escape,ae5_20250221_191500_006841,Green Light Escape,10,2025-02-21T10:30:00,10
AE5,2025-02-21,21:00:00,false,0,Alien Escape,ae5_20250221_210000_006842,Green Light Escape,10,2025-02-21T10:30:00,10
BH6,2025-02-21,11:30:00,true,2,Brewery Heist,bh6_20250221_113000_006843,Green Light Escape,10,2025-02-21T10:30:00,8
BH6,2025-02-21,13:15:00,true,5,Brewery Heist,bh6_20250221_131500_006844,Green Light Escape,10,2025-02-21T10:30:00,5
BH6,2025-02-21,15:00:00,false,0,Brewery Heist,bh6_20250221_150000_006845,Green Light Escape,10,2025-02-21T10:30:00,10
BH6,2025-02-21,16:45:00,false,0,Brewery Heist,bh6_20250221_164500_006846,Green Light Escape,10,2025-02-21T10:30:00,10
BH6,2025-02-21,18:30:00,false,0,Brewery Heist,bh6_20250221_183000_006847,Green Light Escape,10,2025-02-21T10:30:00,10
BH6,2025-02-21,20:15:00,false,0,Brewery Heist,bh6_20250221_201500_006848,Green Light Escape,10,2025-02-21T10:30:00,10
BH6,2025-02-21,22:00:00,false,0,Brewery Heist,bh6_20250221_220000_006849,Green Light Escape,10,2025-02-21T10:30:00,10
LOT4,2025-02-21,11:00:00,false,0,LEGEND OF THE TOMB,lot4_20250221_110000_006850,iEscape Rooms,8,2025-02-21T10:30:00,8
LOT4,2025-02-21,12:45:00,false,0,LEGEND OF THE TOMB,lot4_20250221_124500_006851,iEscape Rooms,8,2025-02-21T10:30:00,8
LOT4,2025-02-21,14:30:00,true,5,LEGEND OF THE TOMB,lot4_20250221_143000_006852,iEscape Rooms,8,2025-02-21T10:30:00,3
LOT4,2025-02-21,16:15:00,true,5,LEGEND OF THE TOMB,lot4_20250221_161500_006853,iEscape Rooms,8,2025-02-21T10:30:00,3
LOT4,2025-02-21,18:00:00,false,0,LEGEND OF THE TOMB,lot4_20250221_180000_006854,iEscape Rooms,8,2025-02-21T10:30:00,8
LOT4,2025-02-21,19:45:00,false,0,LEGEND OF THE TOMB,lot4_20250221_194500_006855,iEscape Rooms,8,2025-02-21T10:30:00,8
LOT4,2025-02-21,21:30:00,false,0,LEGEND OF THE TOMB,lot4_20250221_213000_006856,iEscape Rooms,8,2025-02-21T10:30:00,8
CLV1,2025-02-21,11:30:00,false,0,CLUEVIE,clv1_20250221_113000_006857,iEscape Rooms,6,2025-02-21T10:30:00,6
CLV1,2025-02-21,13:00:00,false,0,CLUEVIE,clv1_20250221_130000_006858,iEscape Rooms,6,2025-02-21T10:30:00,6
CLV1,2025-02-21,14:30:00,false,0,CLUEVIE,clv1_20250221_143000_006859,iEscape Rooms,6,2025-02-21T10:30:00,6
CLV1,2025-02-21,16:00:00,false,0,CLUEVIE,clv1_20250221_160000_006860,iEscape Rooms,6,2025-02-21T10:30:00,6
CLV1,2025-02-21,17:30:00,false,0,CLUEVIE,clv1_20250221_173000_006861,iEscape Rooms,6,2025-02-21T10:30:00,6
CLV1,2025-02-21,19:00:00,false,0,CLUEVIE,clv1_20250221_190000_006862,iEscape Rooms,6,2025-02-21T10:30:00,6
CLV1,2025-02-21,20:30:00,true,1,CLUEVIE,clv1_20250221_203000_006863,iEscape Rooms,6,2025-02-21T10:30:00,5
GMS3,2025-02-21,12:00:00,false,0,GAME SHOW Live!,gms3_20250221_120000_006864,iEscape Rooms,12,2025-02-21T10:30:00,12
GMS3,2025-02-21,14:00:00,false,0,GAME SHOW Live!,gms3_20250221_140000_006865,iEscape Rooms,12,2025-02-21T10:30:00,12
GMS3,2025-02-21,16:00:00,false,0,GAME SHOW Live!,gms3_20250221_160000_006866,iEscape Rooms,12,2025-02-21T10:30:00,12
GMS3,2025-02-21,18:00:00,false,0,GAME SHOW Live!,gms3_20250221_180000_006867,iEscape Rooms,12,2025-02-21T10:30:00,12
GMS3,2025-02-21,20:00:00,false,0,GAME SHOW Live!,gms3_20250221_200000_006868,iEscape Rooms,12,2025-02-21T10:30:00,12
GMS3,2025-02-21,22:00:00,true,1,GAME SHOW Live!,gms3_20250221_220000_006869,iEscape Rooms,12,2025-02-21T10:30:00,11
DNR2,2025-02-21,11:15:00,false,0,DONOR,dnr2_20250221_111500_006870,iEscape Rooms,9,2025-02-21T10:30:00,9
DNR2,2025-02-21,13:00:00,false,0,DONOR,dnr2_20250221_130000_006871,iEscape Rooms,9,2025-02-21T10:30:00,9
DNR2,2025-02-21,14:45:00,false,0,DONOR,dnr2_20250221_144500_006872,iEscape Rooms,9,2025-02-21T10:30:00,9
DNR2,2025-02-21,16:30:00,false,0,DONOR,dnr2_20250221_163000_006873,iEscape Rooms,9,2025-02-21T10:30:00,9
DNR2,2025-02-21,18:15:00,false,0,DONOR,dnr2_20250221_181500_006874,iEscape Rooms,9,2025-02-21T10:30:00,9
DNR2,2025-02-21,20:00:00,false,0,DONOR,dnr2_20250221_200000_006875,iEscape Rooms,9,2025-02-21T10:30:00,9
DNR2,2025-02-21,21:45:00,false,0,DONOR,dnr2_20250221_214500_006876,iEscape Rooms,9,2025-02-21T10:30:00,9
WRS3,2025-02-21,11:45:00,false,0,White Rabbit Society,wrs3_20250221_114500_006877,The Exit Games,8,2025-02-21T10:30:00,8
WRS3,2025-02-21,13:30:00,true,2,White Rabbit Society,wrs3_20250221_133000_006878,The Exit Games,8,2025-02-21T10:30:00,6
WRS3,2025-02-21,15:15:00,false,0,White Rabbit Society,wrs3_20250221_151500_006879,The Exit Games,8,2025-02-21T10:30:00,8
WRS3,2025-02-21,17:00:00,false,0,White Rabbit Society,wrs3_20250221_170000_006880,The Exit Games,8,2025-02-21T10:30:00,8
WRS3,2025-02-21,18:45:00,false,0,White Rabbit Society,wrs3_20250221_184500_006881,The Exit Games,8,2025-02-21T10:30:00,8
WRS3,2025-02-21,20:30:00,false,0,White Rabbit Society,wrs3_20250221_203000_006882,The Exit Games,8,2025-02-21T10:30:00,8
WRS3,2025-02-21,22:00:00,false,0,White Rabbit Society,wrs3_20250221_220000_006883,The Exit Games,8,2025-02-21T10:30:00,8
FSCH1,2025-02-21,11:00:00,false,0,Front Street Casino Heist,fsch1_20250221_110000_006884,The Exit Games,7,2025-02-21T10:30:00,7
FSCH1,2025-02-21,12:45:00,false,0,Front Street Casino Heist,fsch1_20250221_124500_006885,The Exit Games,7,2025-02-21T10:30:00,7
FSCH1,2025-02-21,14:30:00,false,0,Front Street Casino Heist,fsch1_20250221_143000_006886,The Exit Games,7,2025-02-21T10:30:00,7
FSCH1,2025-02-21,16:15:00,false,0,Front Street Casino Heist,fsch1_20250221_161500_006887,The Exit Games,7,2025-02-21T10:30:00,7
FSCH1,2025-02-21,18:00:00,false,0,Front Street Casino Heist,fsch1_20250221_180000_006888,The Exit Games,7,2025-02-21T10:30:00,7
FSCH1,2025-02-21,19:45:00,false,0,Front Street Casino Heist,fsch1_20250221_194500_006889,The Exit Games,7,2025-02-21T10:30:00,7
FSCH1,2025-02-21,21:30:00,false,0,Front Street Casino Heist,fsch1_20250221_213000_006890,The Exit Games,7,2025-02-21T10:30:00,7
ONV6,2025-02-21,12:15:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250221_121500_006891,The Exit Games,6,2025-02-21T10:30:00,6
ONV6,2025-02-21,14:00:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250221_140000_006892,The Exit Games,6,2025-02-21T10:30:00,6
ONV6,2025-02-21,15:45:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250221_154500_006893,The Exit Games,6,2025-02-21T10:30:00,6
ONV6,2025-02-21,17:30:00,true,3,Outage: No Vacancy (Princess Location),onv6_20250221_173000_006894,The Exit Games,6,2025-02-21T10:30:00,3
ONV6,2025-02-21,19:15:00,true,6,Outage: No Vacancy (Princess Location),onv6_20250221_191500_006895,The Exit Games,6,2025-02-21T10:30:00,0
ONV6,2025-02-21,21:00:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250221_210000_006896,The Exit Games,6,2025-02-21T10:30:00,6
DGA2,2025-02-21,11:30:00,true,3,Dog Gone Alley,dga2_20250221_113000_006897,The Exit Games,5,2025-02-21T10:30:00,2
DGA2,2025-02-21,13:00:00,false,0,Dog Gone Alley,dga2_20250221_130000_006898,The Exit Games,5,2025-02-21T10:30:00,5
DGA2,2025-02-21,14:30:00,true,5,Dog Gone Alley,dga2_20250221_143000_006899,The Exit Games,5,2025-02-21T10:30:00,0
DGA2,2025-02-21,16:00:00,false,0,Dog Gone Alley,dga2_20250221_160000_006900,The Exit Games,5,2025-02-21T10:30:00,5
DGA2,2025-02-21,17:30:00,false,0,Dog Gone Alley,dga2_20250221_173000_006901,The Exit Games,5,2025-02-21T10:30:00,5
DGA2,2025-02-21,19:00:00,false,0,Dog Gone Alley,dga2_20250221_190000_006902,The Exit Games,5,2025-02-21T10:30:00,5
DGA2,2025-02-21,20:30:00,false,0,Dog Gone Alley,dga2_20250221_203000_006903,The Exit Games,5,2025-02-21T10:30:00,5
DGA2,2025-02-21,22:00:00,false,0,Dog Gone Alley,dga2_20250221_220000_006904,The Exit Games,5,2025-02-21T10:30:00,5
HRS5,2025-02-21,12:00:00,true,5,Hangover at Riddler State (Princess Location),hrs5_20250221_120000_006905,The Exit Games,6,2025-02-21T10:30:00,1
HRS5,2025-02-21,13:45:00,false,0,Hangover at Riddler State (Princess Location),hrs5_20250221_134500_006906,The Exit Games,6,2025-02-21T10:30:00,6
HRS5,2025-02-21,15:30:00,false,0,Hangover at Riddler State (Princess Location),hrs5_20250221_153000_006907,The Exit Games,6,2025-02-21T10:30:00,6
