id,room_id,booking_date,hour,is_available,available_slots,room_name,business_name
7682,DNR2,2025-04-13,18:00:00,true,3,"DONOR","I escape"
7683,GMS3,2025-04-13,18:00:00,false,0,"GAME SHOW Live!","I escape"
7684,LOT4,2025-04-13,18:00:00,false,0,"LEGEND OF THE TOMB","I escape"
7685,CLV1,2025-04-13,18:15:00,false,0,"CLUEVIE","I escape"
7686,DNR2,2025-04-13,18:15:00,false,0,"DONOR","I escape"
7687,GMS3,2025-04-13,18:15:00,true,9,"GAME SHOW Live!","I escape"
7688,LOT4,2025-04-13,18:15:00,false,0,"LEGEND OF THE TOMB","I escape"
7689,CLV1,2025-04-13,18:30:00,true,6,"CLUEVIE","I escape"
7690,DNR2,2025-04-13,18:30:00,false,0,"DONOR","I escape"
7691,GMS3,2025-04-13,18:30:00,false,0,"GAME SHOW Live!","I escape"
7692,LOT4,2025-04-13,18:30:00,false,0,"LEGEND OF THE TOMB","I escape"
7693,CLV1,2025-04-13,18:45:00,true,2,"CLUEVIE","I escape"
7694,DNR2,2025-04-13,18:45:00,true,6,"DONOR","I escape"
7695,GMS3,2025-04-13,18:45:00,true,9,"GAME SHOW Live!","I escape"
7696,LOT4,2025-04-13,18:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7697,CLV1,2025-04-13,19:00:00,false,0,"CLUEVIE","I escape"
7698,DNR2,2025-04-13,19:00:00,false,0,"DONOR","I escape"
7699,GMS3,2025-04-13,19:00:00,true,7,"GAME SHOW Live!","I escape"
7700,LOT4,2025-04-13,19:00:00,true,1,"LEGEND OF THE TOMB","I escape"
7701,CLV1,2025-04-13,19:15:00,false,0,"CLUEVIE","I escape"
7702,DNR2,2025-04-13,19:15:00,false,0,"DONOR","I escape"
7703,GMS3,2025-04-13,19:15:00,true,6,"GAME SHOW Live!","I escape"
7704,LOT4,2025-04-13,19:15:00,true,1,"LEGEND OF THE TOMB","I escape"
7705,CLV1,2025-04-13,19:30:00,true,7,"CLUEVIE","I escape"
7706,DNR2,2025-04-13,19:30:00,true,5,"DONOR","I escape"
7707,GMS3,2025-04-13,19:30:00,false,0,"GAME SHOW Live!","I escape"
7708,LOT4,2025-04-13,19:30:00,true,5,"LEGEND OF THE TOMB","I escape"
7709,CLV1,2025-04-13,19:45:00,false,0,"CLUEVIE","I escape"
7710,DNR2,2025-04-13,19:45:00,true,7,"DONOR","I escape"
7711,GMS3,2025-04-13,19:45:00,false,0,"GAME SHOW Live!","I escape"
7712,LOT4,2025-04-13,19:45:00,true,7,"LEGEND OF THE TOMB","I escape"
7713,CLV1,2025-04-13,20:00:00,true,3,"CLUEVIE","I escape"
7714,DNR2,2025-04-13,20:00:00,true,5,"DONOR","I escape"
7715,GMS3,2025-04-13,20:00:00,true,6,"GAME SHOW Live!","I escape"
7716,LOT4,2025-04-13,20:00:00,true,8,"LEGEND OF THE TOMB","I escape"
7717,CLV1,2025-04-13,20:15:00,false,0,"CLUEVIE","I escape"
7718,DNR2,2025-04-13,20:15:00,false,0,"DONOR","I escape"
7719,GMS3,2025-04-13,20:15:00,false,0,"GAME SHOW Live!","I escape"
7720,LOT4,2025-04-13,20:15:00,true,6,"LEGEND OF THE TOMB","I escape"
7721,CLV1,2025-04-13,20:30:00,true,2,"CLUEVIE","I escape"
7722,DNR2,2025-04-13,20:30:00,true,7,"DONOR","I escape"
7723,GMS3,2025-04-13,20:30:00,true,3,"GAME SHOW Live!","I escape"
7724,LOT4,2025-04-13,20:30:00,true,4,"LEGEND OF THE TOMB","I escape"
7725,CLV1,2025-04-13,20:45:00,true,4,"CLUEVIE","I escape"
7726,DNR2,2025-04-13,20:45:00,false,0,"DONOR","I escape"
7727,GMS3,2025-04-13,20:45:00,false,0,"GAME SHOW Live!","I escape"
7728,LOT4,2025-04-13,20:45:00,true,4,"LEGEND OF THE TOMB","I escape"
7729,CLV1,2025-04-13,21:00:00,false,0,"CLUEVIE","I escape"
7730,DNR2,2025-04-13,21:00:00,true,8,"DONOR","I escape"
7731,GMS3,2025-04-13,21:00:00,true,10,"GAME SHOW Live!","I escape"
7732,LOT4,2025-04-13,21:00:00,false,0,"LEGEND OF THE TOMB","I escape"
7733,CLV1,2025-04-13,21:15:00,false,0,"CLUEVIE","I escape"
7734,DNR2,2025-04-13,21:15:00,false,0,"DONOR","I escape"
7735,GMS3,2025-04-13,21:15:00,true,2,"GAME SHOW Live!","I escape"
7736,LOT4,2025-04-13,21:15:00,false,0,"LEGEND OF THE TOMB","I escape"
7737,CLV1,2025-04-13,21:30:00,true,5,"CLUEVIE","I escape"
7738,DNR2,2025-04-13,21:30:00,true,4,"DONOR","I escape"
7739,GMS3,2025-04-13,21:30:00,true,3,"GAME SHOW Live!","I escape"
7740,LOT4,2025-04-13,21:30:00,true,1,"LEGEND OF THE TOMB","I escape"
7741,CLV1,2025-04-13,21:45:00,true,7,"CLUEVIE","I escape"
7742,DNR2,2025-04-13,21:45:00,true,1,"DONOR","I escape"
7743,GMS3,2025-04-13,21:45:00,true,2,"GAME SHOW Live!","I escape"
7744,LOT4,2025-04-13,21:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7745,CLV1,2025-04-14,11:00:00,false,0,"CLUEVIE","I escape"
7746,DNR2,2025-04-14,11:00:00,true,3,"DONOR","I escape"
7747,GMS3,2025-04-14,11:00:00,false,0,"GAME SHOW Live!","I escape"
7748,LOT4,2025-04-14,11:00:00,false,0,"LEGEND OF THE TOMB","I escape"
7749,CLV1,2025-04-14,11:15:00,false,0,"CLUEVIE","I escape"
7750,DNR2,2025-04-14,11:15:00,false,0,"DONOR","I escape"
7751,GMS3,2025-04-14,11:15:00,true,9,"GAME SHOW Live!","I escape"
7752,LOT4,2025-04-14,11:15:00,true,5,"LEGEND OF THE TOMB","I escape"
7753,CLV1,2025-04-14,11:30:00,true,8,"CLUEVIE","I escape"
7754,DNR2,2025-04-14,11:30:00,false,0,"DONOR","I escape"
7755,GMS3,2025-04-14,11:30:00,false,0,"GAME SHOW Live!","I escape"
7756,LOT4,2025-04-14,11:30:00,true,3,"LEGEND OF THE TOMB","I escape"
7757,CLV1,2025-04-14,11:45:00,false,0,"CLUEVIE","I escape"
7758,DNR2,2025-04-14,11:45:00,true,2,"DONOR","I escape"
7759,GMS3,2025-04-14,11:45:00,true,7,"GAME SHOW Live!","I escape"
7760,LOT4,2025-04-14,11:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7761,CLV1,2025-04-14,12:00:00,true,7,"CLUEVIE","I escape"
7762,DNR2,2025-04-14,12:00:00,false,0,"DONOR","I escape"
7763,GMS3,2025-04-14,12:00:00,false,0,"GAME SHOW Live!","I escape"
7764,LOT4,2025-04-14,12:00:00,true,7,"LEGEND OF THE TOMB","I escape"
7765,CLV1,2025-04-14,12:15:00,false,0,"CLUEVIE","I escape"
7766,DNR2,2025-04-14,12:15:00,false,0,"DONOR","I escape"
7767,GMS3,2025-04-14,12:15:00,true,9,"GAME SHOW Live!","I escape"
7768,LOT4,2025-04-14,12:15:00,true,4,"LEGEND OF THE TOMB","I escape"
7769,CLV1,2025-04-14,12:30:00,true,3,"CLUEVIE","I escape"
7770,DNR2,2025-04-14,12:30:00,true,8,"DONOR","I escape"
7771,GMS3,2025-04-14,12:30:00,false,0,"GAME SHOW Live!","I escape"
7772,LOT4,2025-04-14,12:30:00,true,5,"LEGEND OF THE TOMB","I escape"
7773,CLV1,2025-04-14,12:45:00,true,8,"CLUEVIE","I escape"
7774,DNR2,2025-04-14,12:45:00,true,3,"DONOR","I escape"
7775,GMS3,2025-04-14,12:45:00,false,0,"GAME SHOW Live!","I escape"
7776,LOT4,2025-04-14,12:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7777,CLV1,2025-04-14,13:00:00,false,0,"CLUEVIE","I escape"
7778,DNR2,2025-04-14,13:00:00,true,1,"DONOR","I escape"
7779,GMS3,2025-04-14,13:00:00,true,6,"GAME SHOW Live!","I escape"
7780,LOT4,2025-04-14,13:00:00,false,0,"LEGEND OF THE TOMB","I escape"
7781,CLV1,2025-04-14,13:15:00,false,0,"CLUEVIE","I escape"
7782,DNR2,2025-04-14,13:15:00,true,3,"DONOR","I escape"
7783,GMS3,2025-04-14,13:15:00,false,0,"GAME SHOW Live!","I escape"
7784,LOT4,2025-04-14,13:15:00,true,8,"LEGEND OF THE TOMB","I escape"
7785,CLV1,2025-04-14,13:30:00,false,0,"CLUEVIE","I escape"
7786,DNR2,2025-04-14,13:30:00,true,3,"DONOR","I escape"
7787,GMS3,2025-04-14,13:30:00,true,4,"GAME SHOW Live!","I escape"
7788,LOT4,2025-04-14,13:30:00,false,0,"LEGEND OF THE TOMB","I escape"
7789,CLV1,2025-04-14,13:45:00,true,8,"CLUEVIE","I escape"
7790,DNR2,2025-04-14,13:45:00,true,1,"DONOR","I escape"
7791,GMS3,2025-04-14,13:45:00,true,2,"GAME SHOW Live!","I escape"
7792,LOT4,2025-04-14,13:45:00,true,5,"LEGEND OF THE TOMB","I escape"
7793,CLV1,2025-04-14,14:00:00,false,0,"CLUEVIE","I escape"
7794,DNR2,2025-04-14,14:00:00,true,8,"DONOR","I escape"
7795,GMS3,2025-04-14,14:00:00,false,0,"GAME SHOW Live!","I escape"
7796,LOT4,2025-04-14,14:00:00,true,8,"LEGEND OF THE TOMB","I escape"
7797,CLV1,2025-04-14,14:15:00,true,1,"CLUEVIE","I escape"
7798,DNR2,2025-04-14,14:15:00,false,0,"DONOR","I escape"
7799,GMS3,2025-04-14,14:15:00,false,0,"GAME SHOW Live!","I escape"
7800,LOT4,2025-04-14,14:15:00,true,7,"LEGEND OF THE TOMB","I escape"
7801,CLV1,2025-04-14,14:30:00,false,0,"CLUEVIE","I escape"
7802,DNR2,2025-04-14,14:30:00,true,6,"DONOR","I escape"
7803,GMS3,2025-04-14,14:30:00,true,3,"GAME SHOW Live!","I escape"
7804,LOT4,2025-04-14,14:30:00,true,2,"LEGEND OF THE TOMB","I escape"
7805,CLV1,2025-04-14,14:45:00,true,1,"CLUEVIE","I escape"
7806,DNR2,2025-04-14,14:45:00,false,0,"DONOR","I escape"
7807,GMS3,2025-04-14,14:45:00,false,0,"GAME SHOW Live!","I escape"
7808,LOT4,2025-04-14,14:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7809,CLV1,2025-04-14,15:00:00,false,0,"CLUEVIE","I escape"
7810,DNR2,2025-04-14,15:00:00,true,5,"DONOR","I escape"
7811,GMS3,2025-04-14,15:00:00,true,5,"GAME SHOW Live!","I escape"
7812,LOT4,2025-04-14,15:00:00,true,6,"LEGEND OF THE TOMB","I escape"
7813,CLV1,2025-04-14,15:15:00,true,6,"CLUEVIE","I escape"
7814,DNR2,2025-04-14,15:15:00,true,4,"DONOR","I escape"
7815,GMS3,2025-04-14,15:15:00,false,0,"GAME SHOW Live!","I escape"
7816,LOT4,2025-04-14,15:15:00,true,5,"LEGEND OF THE TOMB","I escape"
7817,CLV1,2025-04-14,15:30:00,false,0,"CLUEVIE","I escape"
7818,DNR2,2025-04-14,15:30:00,true,7,"DONOR","I escape"
7819,GMS3,2025-04-14,15:30:00,true,5,"GAME SHOW Live!","I escape"
7820,LOT4,2025-04-14,15:30:00,false,0,"LEGEND OF THE TOMB","I escape"
7821,CLV1,2025-04-14,15:45:00,true,3,"CLUEVIE","I escape"
7822,DNR2,2025-04-14,15:45:00,false,0,"DONOR","I escape"
7823,GMS3,2025-04-14,15:45:00,true,10,"GAME SHOW Live!","I escape"
7824,LOT4,2025-04-14,15:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7825,CLV1,2025-04-14,16:00:00,true,4,"CLUEVIE","I escape"
7826,DNR2,2025-04-14,16:00:00,false,0,"DONOR","I escape"
7827,GMS3,2025-04-14,16:00:00,true,2,"GAME SHOW Live!","I escape"
7828,LOT4,2025-04-14,16:00:00,true,2,"LEGEND OF THE TOMB","I escape"
7829,CLV1,2025-04-14,16:15:00,false,0,"CLUEVIE","I escape"
7830,DNR2,2025-04-14,16:15:00,true,4,"DONOR","I escape"
7831,GMS3,2025-04-14,16:15:00,true,5,"GAME SHOW Live!","I escape"
7832,LOT4,2025-04-14,16:15:00,true,4,"LEGEND OF THE TOMB","I escape"
7833,CLV1,2025-04-14,16:30:00,true,6,"CLUEVIE","I escape"
7834,DNR2,2025-04-14,16:30:00,true,6,"DONOR","I escape"
7835,GMS3,2025-04-14,16:30:00,false,0,"GAME SHOW Live!","I escape"
7836,LOT4,2025-04-14,16:30:00,true,3,"LEGEND OF THE TOMB","I escape"
7837,CLV1,2025-04-14,16:45:00,false,0,"CLUEVIE","I escape"
7838,DNR2,2025-04-14,16:45:00,true,1,"DONOR","I escape"
7839,GMS3,2025-04-14,16:45:00,false,0,"GAME SHOW Live!","I escape"
7840,LOT4,2025-04-14,16:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7841,CLV1,2025-04-14,17:00:00,false,0,"CLUEVIE","I escape"
7842,DNR2,2025-04-14,17:00:00,true,4,"DONOR","I escape"
7843,GMS3,2025-04-14,17:00:00,true,4,"GAME SHOW Live!","I escape"
7844,LOT4,2025-04-14,17:00:00,true,8,"LEGEND OF THE TOMB","I escape"
7845,CLV1,2025-04-14,17:15:00,true,6,"CLUEVIE","I escape"
7846,DNR2,2025-04-14,17:15:00,true,5,"DONOR","I escape"
7847,GMS3,2025-04-14,17:15:00,false,0,"GAME SHOW Live!","I escape"
7848,LOT4,2025-04-14,17:15:00,false,0,"LEGEND OF THE TOMB","I escape"
7849,CLV1,2025-04-14,17:30:00,true,1,"CLUEVIE","I escape"
7850,DNR2,2025-04-14,17:30:00,true,7,"DONOR","I escape"
7851,GMS3,2025-04-14,17:30:00,false,0,"GAME SHOW Live!","I escape"
7852,LOT4,2025-04-14,17:30:00,false,0,"LEGEND OF THE TOMB","I escape"
7853,CLV1,2025-04-14,17:45:00,true,7,"CLUEVIE","I escape"
7854,DNR2,2025-04-14,17:45:00,true,8,"DONOR","I escape"
7855,GMS3,2025-04-14,17:45:00,true,5,"GAME SHOW Live!","I escape"
7856,LOT4,2025-04-14,17:45:00,true,3,"LEGEND OF THE TOMB","I escape"
7857,CLV1,2025-04-14,18:00:00,true,3,"CLUEVIE","I escape"
7858,DNR2,2025-04-14,18:00:00,true,1,"DONOR","I escape"
7859,GMS3,2025-04-14,18:00:00,true,5,"GAME SHOW Live!","I escape"
7860,LOT4,2025-04-14,18:00:00,true,8,"LEGEND OF THE TOMB","I escape"
7861,CLV1,2025-04-14,18:15:00,true,1,"CLUEVIE","I escape"
7862,DNR2,2025-04-14,18:15:00,true,6,"DONOR","I escape"
7863,GMS3,2025-04-14,18:15:00,true,6,"GAME SHOW Live!","I escape"
7864,LOT4,2025-04-14,18:15:00,true,5,"LEGEND OF THE TOMB","I escape"
7865,CLV1,2025-04-14,18:30:00,true,3,"CLUEVIE","I escape"
7866,DNR2,2025-04-14,18:30:00,true,1,"DONOR","I escape"
7867,GMS3,2025-04-14,18:30:00,true,3,"GAME SHOW Live!","I escape"
7868,LOT4,2025-04-14,18:30:00,false,0,"LEGEND OF THE TOMB","I escape"
7869,CLV1,2025-04-14,18:45:00,false,0,"CLUEVIE","I escape"
7870,DNR2,2025-04-14,18:45:00,false,0,"DONOR","I escape"
7871,GMS3,2025-04-14,18:45:00,true,8,"GAME SHOW Live!","I escape"
7872,LOT4,2025-04-14,18:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7873,CLV1,2025-04-14,19:00:00,false,0,"CLUEVIE","I escape"
7874,DNR2,2025-04-14,19:00:00,false,0,"DONOR","I escape"
7875,GMS3,2025-04-14,19:00:00,false,0,"GAME SHOW Live!","I escape"
7876,LOT4,2025-04-14,19:00:00,false,0,"LEGEND OF THE TOMB","I escape"
7877,CLV1,2025-04-14,19:15:00,false,0,"CLUEVIE","I escape"
7878,DNR2,2025-04-14,19:15:00,true,7,"DONOR","I escape"
7879,GMS3,2025-04-14,19:15:00,false,0,"GAME SHOW Live!","I escape"
7880,LOT4,2025-04-14,19:15:00,true,6,"LEGEND OF THE TOMB","I escape"
7881,CLV1,2025-04-14,19:30:00,true,6,"CLUEVIE","I escape"
7882,DNR2,2025-04-14,19:30:00,true,3,"DONOR","I escape"
7883,GMS3,2025-04-14,19:30:00,true,10,"GAME SHOW Live!","I escape"
7884,LOT4,2025-04-14,19:30:00,true,2,"LEGEND OF THE TOMB","I escape"
7885,CLV1,2025-04-14,19:45:00,true,5,"CLUEVIE","I escape"
7886,DNR2,2025-04-14,19:45:00,false,0,"DONOR","I escape"
7887,GMS3,2025-04-14,19:45:00,true,8,"GAME SHOW Live!","I escape"
7888,LOT4,2025-04-14,19:45:00,true,6,"LEGEND OF THE TOMB","I escape"
7889,CLV1,2025-04-14,20:00:00,false,0,"CLUEVIE","I escape"
7890,DNR2,2025-04-14,20:00:00,true,4,"DONOR","I escape"
7891,GMS3,2025-04-14,20:00:00,true,4,"GAME SHOW Live!","I escape"
7892,LOT4,2025-04-14,20:00:00,true,3,"LEGEND OF THE TOMB","I escape"
7893,CLV1,2025-04-14,20:15:00,false,0,"CLUEVIE","I escape"
7894,DNR2,2025-04-14,20:15:00,true,4,"DONOR","I escape"
7895,GMS3,2025-04-14,20:15:00,true,7,"GAME SHOW Live!","I escape"
7896,LOT4,2025-04-14,20:15:00,true,2,"LEGEND OF THE TOMB","I escape"
7897,CLV1,2025-04-14,20:30:00,false,0,"CLUEVIE","I escape"
7898,DNR2,2025-04-14,20:30:00,false,0,"DONOR","I escape"
7899,GMS3,2025-04-14,20:30:00,true,4,"GAME SHOW Live!","I escape"
7900,LOT4,2025-04-14,20:30:00,true,5,"LEGEND OF THE TOMB","I escape"
7901,CLV1,2025-04-14,20:45:00,true,3,"CLUEVIE","I escape"
7902,DNR2,2025-04-14,20:45:00,false,0,"DONOR","I escape"
7903,GMS3,2025-04-14,20:45:00,true,3,"GAME SHOW Live!","I escape"
7904,LOT4,2025-04-14,20:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7905,CLV1,2025-04-14,21:00:00,true,8,"CLUEVIE","I escape"
7906,DNR2,2025-04-14,21:00:00,true,1,"DONOR","I escape"
7907,GMS3,2025-04-14,21:00:00,true,1,"GAME SHOW Live!","I escape"
7908,LOT4,2025-04-14,21:00:00,false,0,"LEGEND OF THE TOMB","I escape"
7909,CLV1,2025-04-14,21:15:00,false,0,"CLUEVIE","I escape"
7910,DNR2,2025-04-14,21:15:00,true,7,"DONOR","I escape"
7911,GMS3,2025-04-14,21:15:00,false,0,"GAME SHOW Live!","I escape"
7912,LOT4,2025-04-14,21:15:00,true,1,"LEGEND OF THE TOMB","I escape"
7913,CLV1,2025-04-14,21:30:00,false,0,"CLUEVIE","I escape"
7914,DNR2,2025-04-14,21:30:00,false,0,"DONOR","I escape"
7915,GMS3,2025-04-14,21:30:00,false,0,"GAME SHOW Live!","I escape"
7916,LOT4,2025-04-14,21:30:00,true,6,"LEGEND OF THE TOMB","I escape"
7917,CLV1,2025-04-14,21:45:00,true,3,"CLUEVIE","I escape"
7918,DNR2,2025-04-14,21:45:00,false,0,"DONOR","I escape"
7919,GMS3,2025-04-14,21:45:00,true,7,"GAME SHOW Live!","I escape"
7920,LOT4,2025-04-14,21:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7921,CLV1,2025-04-15,11:00:00,false,0,"CLUEVIE","I escape"
7922,DNR2,2025-04-15,11:00:00,false,0,"DONOR","I escape"
7923,GMS3,2025-04-15,11:00:00,true,6,"GAME SHOW Live!","I escape"
7924,LOT4,2025-04-15,11:00:00,true,3,"LEGEND OF THE TOMB","I escape"
7925,CLV1,2025-04-15,11:15:00,true,1,"CLUEVIE","I escape"
7926,DNR2,2025-04-15,11:15:00,false,0,"DONOR","I escape"
7927,GMS3,2025-04-15,11:15:00,false,0,"GAME SHOW Live!","I escape"
7928,LOT4,2025-04-15,11:15:00,false,0,"LEGEND OF THE TOMB","I escape"
7929,CLV1,2025-04-15,11:30:00,true,1,"CLUEVIE","I escape"
7930,DNR2,2025-04-15,11:30:00,false,0,"DONOR","I escape"
7931,GMS3,2025-04-15,11:30:00,true,10,"GAME SHOW Live!","I escape"
7932,LOT4,2025-04-15,11:30:00,true,2,"LEGEND OF THE TOMB","I escape"
7933,CLV1,2025-04-15,11:45:00,true,5,"CLUEVIE","I escape"
7934,DNR2,2025-04-15,11:45:00,true,6,"DONOR","I escape"
7935,GMS3,2025-04-15,11:45:00,true,1,"GAME SHOW Live!","I escape"
7936,LOT4,2025-04-15,11:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7937,CLV1,2025-04-15,12:00:00,false,0,"CLUEVIE","I escape"
7938,DNR2,2025-04-15,12:00:00,false,0,"DONOR","I escape"
7939,GMS3,2025-04-15,12:00:00,true,2,"GAME SHOW Live!","I escape"
7940,LOT4,2025-04-15,12:00:00,false,0,"LEGEND OF THE TOMB","I escape"
7941,CLV1,2025-04-15,12:15:00,false,0,"CLUEVIE","I escape"
7942,DNR2,2025-04-15,12:15:00,true,3,"DONOR","I escape"
7943,GMS3,2025-04-15,12:15:00,true,10,"GAME SHOW Live!","I escape"
7944,LOT4,2025-04-15,12:15:00,true,3,"LEGEND OF THE TOMB","I escape"
7945,CLV1,2025-04-15,12:30:00,true,5,"CLUEVIE","I escape"
7946,DNR2,2025-04-15,12:30:00,true,5,"DONOR","I escape"
7947,GMS3,2025-04-15,12:30:00,false,0,"GAME SHOW Live!","I escape"
7948,LOT4,2025-04-15,12:30:00,false,0,"LEGEND OF THE TOMB","I escape"
7949,CLV1,2025-04-15,12:45:00,true,7,"CLUEVIE","I escape"
7950,DNR2,2025-04-15,12:45:00,true,4,"DONOR","I escape"
7951,GMS3,2025-04-15,12:45:00,true,9,"GAME SHOW Live!","I escape"
7952,LOT4,2025-04-15,12:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7953,CLV1,2025-04-15,13:00:00,false,0,"CLUEVIE","I escape"
7954,DNR2,2025-04-15,13:00:00,false,0,"DONOR","I escape"
7955,GMS3,2025-04-15,13:00:00,true,10,"GAME SHOW Live!","I escape"
7956,LOT4,2025-04-15,13:00:00,false,0,"LEGEND OF THE TOMB","I escape"
7957,CLV1,2025-04-15,13:15:00,true,5,"CLUEVIE","I escape"
7958,DNR2,2025-04-15,13:15:00,true,5,"DONOR","I escape"
7959,GMS3,2025-04-15,13:15:00,false,0,"GAME SHOW Live!","I escape"
7960,LOT4,2025-04-15,13:15:00,true,4,"LEGEND OF THE TOMB","I escape"
7961,CLV1,2025-04-15,13:30:00,true,4,"CLUEVIE","I escape"
7962,DNR2,2025-04-15,13:30:00,true,1,"DONOR","I escape"
7963,GMS3,2025-04-15,13:30:00,false,0,"GAME SHOW Live!","I escape"
7964,LOT4,2025-04-15,13:30:00,false,0,"LEGEND OF THE TOMB","I escape"
7965,CLV1,2025-04-15,13:45:00,false,0,"CLUEVIE","I escape"
7966,DNR2,2025-04-15,13:45:00,true,7,"DONOR","I escape"
7967,GMS3,2025-04-15,13:45:00,true,9,"GAME SHOW Live!","I escape"
7968,LOT4,2025-04-15,13:45:00,true,5,"LEGEND OF THE TOMB","I escape"
7969,CLV1,2025-04-15,14:00:00,true,1,"CLUEVIE","I escape"
7970,DNR2,2025-04-15,14:00:00,true,2,"DONOR","I escape"
7971,GMS3,2025-04-15,14:00:00,true,7,"GAME SHOW Live!","I escape"
7972,LOT4,2025-04-15,14:00:00,true,7,"LEGEND OF THE TOMB","I escape"
7973,CLV1,2025-04-15,14:15:00,true,6,"CLUEVIE","I escape"
7974,DNR2,2025-04-15,14:15:00,true,6,"DONOR","I escape"
7975,GMS3,2025-04-15,14:15:00,false,0,"GAME SHOW Live!","I escape"
7976,LOT4,2025-04-15,14:15:00,true,3,"LEGEND OF THE TOMB","I escape"
7977,CLV1,2025-04-15,14:30:00,true,6,"CLUEVIE","I escape"
7978,DNR2,2025-04-15,14:30:00,true,3,"DONOR","I escape"
7979,GMS3,2025-04-15,14:30:00,true,4,"GAME SHOW Live!","I escape"
7980,LOT4,2025-04-15,14:30:00,true,4,"LEGEND OF THE TOMB","I escape"
7981,CLV1,2025-04-15,14:45:00,false,0,"CLUEVIE","I escape"
7982,DNR2,2025-04-15,14:45:00,true,2,"DONOR","I escape"
7983,GMS3,2025-04-15,14:45:00,true,2,"GAME SHOW Live!","I escape"
7984,LOT4,2025-04-15,14:45:00,false,0,"LEGEND OF THE TOMB","I escape"
7985,CLV1,2025-04-15,15:00:00,true,3,"CLUEVIE","I escape"
7986,DNR2,2025-04-15,15:00:00,true,6,"DONOR","I escape"
7987,GMS3,2025-04-15,15:00:00,true,5,"GAME SHOW Live!","I escape"
7988,LOT4,2025-04-15,15:00:00,true,1,"LEGEND OF THE TOMB","I escape"
7989,CLV1,2025-04-15,15:15:00,true,6,"CLUEVIE","I escape"
7990,DNR2,2025-04-15,15:15:00,true,1,"DONOR","I escape"
7991,GMS3,2025-04-15,15:15:00,false,0,"GAME SHOW Live!","I escape"
7992,LOT4,2025-04-15,15:15:00,false,0,"LEGEND OF THE TOMB","I escape"
7993,CLV1,2025-04-15,15:30:00,true,2,"CLUEVIE","I escape"
7994,DNR2,2025-04-15,15:30:00,false,0,"DONOR","I escape"
7995,GMS3,2025-04-15,15:30:00,true,7,"GAME SHOW Live!","I escape"
7996,LOT4,2025-04-15,15:30:00,true,1,"LEGEND OF THE TOMB","I escape"
7997,CLV1,2025-04-15,15:45:00,true,4,"CLUEVIE","I escape"
7998,DNR2,2025-04-15,15:45:00,true,8,"DONOR","I escape"
7999,GMS3,2025-04-15,15:45:00,true,2,"GAME SHOW Live!","I escape"
8000,LOT4,2025-04-15,15:45:00,false,0,"LEGEND OF THE TOMB","I escape"
8001,CLV1,2025-04-15,16:00:00,false,0,"CLUEVIE","I escape"
8002,DNR2,2025-04-15,16:00:00,true,2,"DONOR","I escape"
8003,GMS3,2025-04-15,16:00:00,true,7,"GAME SHOW Live!","I escape"
8004,LOT4,2025-04-15,16:00:00,true,7,"LEGEND OF THE TOMB","I escape"
8005,CLV1,2025-04-15,16:15:00,true,2,"CLUEVIE","I escape"
8006,DNR2,2025-04-15,16:15:00,false,0,"DONOR","I escape"
8007,GMS3,2025-04-15,16:15:00,true,9,"GAME SHOW Live!","I escape"
8008,LOT4,2025-04-15,16:15:00,true,5,"LEGEND OF THE TOMB","I escape"
8009,CLV1,2025-04-15,16:30:00,false,0,"CLUEVIE","I escape"
8010,DNR2,2025-04-15,16:30:00,false,0,"DONOR","I escape"
8011,GMS3,2025-04-15,16:30:00,false,0,"GAME SHOW Live!","I escape"
8012,LOT4,2025-04-15,16:30:00,false,0,"LEGEND OF THE TOMB","I escape"
8013,CLV1,2025-04-15,16:45:00,true,7,"CLUEVIE","I escape"
8014,DNR2,2025-04-15,16:45:00,false,0,"DONOR","I escape"
8015,GMS3,2025-04-15,16:45:00,true,5,"GAME SHOW Live!","I escape"
8016,LOT4,2025-04-15,16:45:00,false,0,"LEGEND OF THE TOMB","I escape"
8017,CLV1,2025-04-15,17:00:00,false,0,"CLUEVIE","I escape"
8018,DNR2,2025-04-15,17:00:00,true,4,"DONOR","I escape"
8019,GMS3,2025-04-15,17:00:00,true,4,"GAME SHOW Live!","I escape"
8020,LOT4,2025-04-15,17:00:00,false,0,"LEGEND OF THE TOMB","I escape"
8021,CLV1,2025-04-15,17:15:00,true,8,"CLUEVIE","I escape"
8022,DNR2,2025-04-15,17:15:00,true,1,"DONOR","I escape"
8023,GMS3,2025-04-15,17:15:00,true,3,"GAME SHOW Live!","I escape"
8024,LOT4,2025-04-15,17:15:00,false,0,"LEGEND OF THE TOMB","I escape"
8025,CLV1,2025-04-15,17:30:00,true,3,"CLUEVIE","I escape"
8026,DNR2,2025-04-15,17:30:00,true,3,"DONOR","I escape"
